zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,priceForHDP,taxAssessedValue,lotAreaValue,brokerName
314350313,977 W 20th Ave,V5Z1Y4,Vancouver,BC,49.253757,-123.12656,2899000.0,3.0,5.0,2602.0,SINGLE_FAMILY,2899000.0,2401300.0,3920.4,Sutton Centre Realty Brokerage
2062918487,6 W 17th Ave #7,V5Y1Z4,Vancouver,BC,,,1575000.0,2.0,2.0,1238.0,TOWNHOUSE,1575000.0,,0.0,Dexter Realty Brokerage
314365747,623 Victoria Dr,V5L4H3,Vancouver,BC,49.270275,-123.06561,1299000.0,2.0,3.0,1202.0,TOWNHOUSE,1299000.0,1164000.0,0.0,Oakwyn Realty Ltd. Brokerage
2062918419,6 W 17th Ave #12,V5Y1Z4,Vancouver,BC,,,1725000.0,2.0,1.0,1358.0,TOWNHOUSE,1725000.0,,0.0,Dexter Realty Brokerage
2062918471,6 W 17th Ave #2,V5Y1Z4,Vancouver,BC,,,1980000.0,2.0,2.0,1558.0,TOWNHOUSE,1980000.0,,0.0,Dexter Realty Brokerage
314408191,2880 E 22nd Ave,V5M2Y2,Vancouver,BC,49.25032,-123.04505,1688000.0,2.0,4.0,2423.0,SINGLE_FAMILY,1688000.0,1257000.0,3920.4,London Pacific Brokerage
2059548932,1495 Richards St #2001,V6Z3E3,Vancouver,BC,49.273617,-123.12812,888000.0,1.0,1.0,741.0,CONDO,888000.0,,0.0,RE/MAX Masters Realty Brokerage
2059566711,2508 Watson St #521,V5T3G9,Vancouver,BC,49.261738,-123.10015,1599000.0,3.0,3.0,1400.0,TOWNHOUSE,1599000.0,,0.0,Oakwyn Realty Ltd. Brokerage
2068851925,1328 Homer St #907,V6B6A7,Vancouver,BC,49.273598,-123.124916,1388000.0,2.0,2.0,1123.0,CONDO,1388000.0,,0.0,Oakwyn Realty Ltd. Brokerage
2064141261,8138 Fraser St #304,V5X3T3,Vancouver,BC,,,528000.0,1.0,0.0,489.0,CONDO,528000.0,,0.0,Sutton Group - 1st West Realty Brokerage
2059589882,2600 E 49th Ave #227,V5S1J8,Vancouver,BC,49.22431,-123.0541,539000.0,1.0,2.0,800.0,CONDO,539000.0,,0.0,RE/MAX Crest Realty Brokerage
2059585364,1816 Haro St #1701,V6G2Y7,Vancouver,BC,49.290993,-123.137405,699000.0,1.0,1.0,715.0,CONDO,699000.0,,0.0,Engel & Volkers Vancouver Brokerage
2076418661,1211 Melville St #2705,V6E0A7,Vancouver,BC,,,1588000.0,2.0,2.0,1070.0,CONDO,1588000.0,,0.0,Royal LePage Sussex Brokerage
314370632,2281 E 10th Ave,V5N1Y3,Vancouver,BC,49.26154,-123.05853,998000.0,2.0,3.0,1216.0,SINGLE_FAMILY,998000.0,1467000.0,3920.4,Heller Murch Realty Brokerage
2061569939,2119 Yew St #103,V6K3G6,Vancouver,BC,,,959000.0,2.0,2.0,900.0,TOWNHOUSE,959000.0,,0.0,Dexter Realty Brokerage
314366305,130 Garden Dr,V5L4P4,Vancouver,BC,49.28335,-123.05743,2199900.0,3.0,5.0,2713.0,SINGLE_FAMILY,2199900.0,1250300.0,3484.8,Stilhavn Real Estate Services Brokerage
2059569153,1155 Seymour St #708,V6B1K2,Vancouver,BC,49.277054,-123.12504,649000.0,1.0,1.0,606.0,CONDO,649000.0,,0.0,Royal LePage Sussex Brokerage
2059747218,1010 Richards St #502,V6B1G2,Vancouver,BC,49.277588,-123.12112,649900.0,1.0,1.0,573.0,CONDO,649900.0,,0.0,Oakwyn Realty Ltd. Brokerage
314340113,2941 W 34th Ave,V6N2J9,Vancouver,BC,49.24163,-123.17145,3398000.0,4.0,4.0,2557.0,SINGLE_FAMILY,3398000.0,2906000.0,4356.0,Sotheby's International Realty Canada Brokerage
314377263,4161 Prince Albert St,V5V4J5,Vancouver,BC,49.24798,-123.08818,2149000.0,3.0,5.0,2213.0,SINGLE_FAMILY,2149000.0,1415300.0,3920.4,Macdonald Realty Brokerage
2059602010,1010 Richards St #1502,V6B1G2,Vancouver,BC,49.277588,-123.12112,648800.0,1.0,1.0,567.0,CONDO,648800.0,,0.0,Faith Wilson Group Brokerage
314399067,2447 Adanac St,V5K2M3,Vancouver,BC,49.27769,-123.05546,1498000.0,4.0,4.0,1478.0,MULTI_FAMILY,1498000.0,1272500.0,0.0,Sutton Group-West Coast Realty Brokerage
2065653372,2480 W 3rd Ave #101,V6K1L8,Vancouver,BC,49.26889,-123.161766,699000.0,1.0,1.0,686.0,CONDO,699000.0,,0.0,Oakwyn Realty Ltd. Brokerage
2059675561,1485 W 6th Ave #210,V6H4G1,Vancouver,BC,49.26643,-123.13716,1199000.0,2.0,2.0,1217.0,CONDO,1199000.0,,0.0,Oakwyn Realty Downtown Ltd. Brokerage
2060706142,1718 Venables St #404,V5L2H4,Vancouver,BC,,,659000.0,1.0,1.0,703.0,CONDO,659000.0,,0.0,eXp Realty Brokerage
2064305458,666 Leg In Boot Sq #323,V5Z4B3,Vancouver,BC,,,975000.0,3.0,3.0,1458.0,CONDO,975000.0,,0.0,Blu Realty Brokerage
2061984341,1510 W 1st Ave #406,V6J4S3,Vancouver,BC,49.27023,-123.13981,739900.0,2.0,2.0,992.0,CONDO,739900.0,,0.0,Engel & Volkers Vancouver Brokerage
2059569228,4341 Windsor St,V5V5C9,Vancouver,BC,49.256104,-123.08375,1788800.0,3.0,3.0,1530.0,MULTI_FAMILY,1788800.0,,3484.8,Macdonald Realty Brokerage
2062394408,288 W 1st Ave #1009,V5Y0E9,Vancouver,BC,,,1188000.0,2.0,2.0,887.0,CONDO,1188000.0,,0.0,RE/MAX Crest Realty Brokerage
2059748155,228 E 14th Ave #104,V5T2M6,Vancouver,BC,49.25815,-123.10033,850000.0,2.0,2.0,821.0,CONDO,850000.0,,0.0,Keller Williams Realty VanCentral Brokerage
2061142833,1289 Hornby St #2701,V6Z2H7,Vancouver,BC,,,1688888.0,2.0,2.0,916.0,CONDO,1688888.0,,0.0,Sutton Group - Vancouver First Realty Brokerage
2062243138,1239 Georgia St W #1604,V6E4R8,Vancouver,BC,,,1015000.0,2.0,2.0,816.0,CONDO,1015000.0,,0.0,Anson Realty Ltd. Brokerage
2075270224,1283 Howe St PENTHOUSE 1,V6Z0E3,Vancouver,BC,49.277058,-123.128845,2899900.0,3.0,3.0,1623.0,CONDO,2899900.0,,0.0,Oakwyn Realty Ltd. Brokerage
2069108077,1008 Cambie St #1805,V6B6J7,Vancouver,BC,49.275063,-123.1178,729000.0,1.0,1.0,760.0,CONDO,729000.0,,0.0,Stilhavn Real Estate Services Brokerage
2077762262,2689 Kingsway #515,V5R0C3,Vancouver,BC,,,698000.0,2.0,2.0,771.0,CONDO,698000.0,,0.0,Sutton Group-West Coast Realty Brokerage
314428500,626 Kinghorne Mews,V6Z3H6,Vancouver,BC,49.272865,-123.13143,3299000.0,3.0,2.0,1674.0,TOWNHOUSE,3299000.0,4001000.0,0.0,RE/MAX 2000 Realty Brokerage
2067895408,2250 W 43rd Ave #105,V6M2E3,Vancouver,BC,49.23251,-123.15924,499999.0,1.0,3.0,1254.0,CONDO,499999.0,,0.0,Oakwyn Realty Ltd. Brokerage
2059600490,111 Georgia St W #1806,V6B1T8,Vancouver,BC,49.278152,-123.11055,819000.0,1.0,2.0,806.0,CONDO,819000.0,,0.0,Coldwell Banker Prestige Realty Brokerage
2069475593,830 E 7th Ave #211,V5T4J2,Vancouver,BC,49.26404,-123.08641,379900.0,1.0,1.0,439.0,CONDO,379900.0,,0.0,Oakwyn Realty Encore Brokerage
2060136857,3126 E 2nd Ave,V5M1G1,Vancouver,BC,49.26821,-123.03818,999000.0,3.0,3.0,1100.0,SINGLE_FAMILY,999000.0,,3920.4,Team 3000 Realty Ltd. Brokerage
314401388,3205 Kitchener St,V5K3G1,Vancouver,BC,49.27255,-123.03603,2328000.0,4.0,6.0,2283.0,SINGLE_FAMILY,2328000.0,1619000.0,4356.0,Sutton Group-West Coast Realty Brokerage
2061220343,1289 Hornby St #4308,V6Z2H7,Vancouver,BC,,,2298000.0,3.0,2.0,1323.0,CONDO,2298000.0,,0.0,Sutton Group-West Coast Realty Brokerage
314346911,3689 Selkirk St,V6H2Y9,Vancouver,BC,49.252724,-123.13303,17355000.0,12.0,12.0,12586.0,SINGLE_FAMILY,17355000.0,18254000.0,0.91,Royal Pacific Realty Corp. Brokerage
314351510,46 King Edward Ave W,V5Y2H7,Vancouver,BC,49.248543,-123.10613,1999900.0,3.0,3.0,1484.0,TOWNHOUSE,1999900.0,2500400.0,0.0,Macdonald Realty Brokerage
314426691,1786 Island Ave,V5P2S6,Vancouver,BC,49.209362,-123.07002,2088000.0,3.0,6.0,2540.0,SINGLE_FAMILY,2088000.0,1448000.0,6969.6,RE/MAX City Realty Brokerage
2061024300,777 Richards St #907,V6B0M6,Vancouver,BC,,,649900.0,1.0,1.0,510.0,CONDO,649900.0,,0.0,Royal Pacific Realty (Kingsway) Ltd. Brokerage
2062908926,188 Keefer St #912,V6A0E3,Vancouver,BC,,,565000.0,1.0,1.0,565.0,CONDO,565000.0,,0.0,RE/MAX Real Estate Services Brokerage
314348116,1318 Minto Cres,V6H2J5,Vancouver,BC,49.24245,-123.13511,24800000.0,9.0,5.0,9949.0,SINGLE_FAMILY,24800000.0,17149000.0,0.61,Faith Wilson Group Brokerage
2059555536,1717 Bayshore Dr #501,V6G3H3,Vancouver,BC,49.292953,-123.132,3190000.0,3.0,3.0,1734.0,CONDO,3190000.0,,0.0,Royal LePage Westside Brokerage
314321891,4238 W 13th Ave,V6R2T8,Vancouver,BC,49.260708,-123.20127,2450000.0,2.0,4.0,1831.0,SINGLE_FAMILY,2450000.0,2442600.0,3920.4,Oak West Realty Ltd. Brokerage
314335741,3421 W 44th Ave,V6N3K7,Vancouver,BC,49.23248,-123.18082,5699000.0,5.0,4.0,4202.0,SINGLE_FAMILY,5699000.0,5405000.0,0.2799999999999999,RE/MAX Crest Realty Brokerage
314338256,3272 W 27th Ave,V6L1W8,Vancouver,BC,49.247757,-123.177505,7980000.0,7.0,6.0,5635.0,SINGLE_FAMILY,7980000.0,3720500.0,7840.8,RE/MAX Crest Realty Brokerage
2066377024,4986 Moss St,V5R3S9,Vancouver,BC,,,1398000.0,4.0,5.0,1656.0,TOWNHOUSE,1398000.0,,0.01,RE/MAX Select Properties Brokerage
314319401,4788 Belmont Ave,V6T1A9,Vancouver,BC,49.274914,-123.21983,33888000.0,11.0,7.0,10548.0,SINGLE_FAMILY,33888000.0,21511000.0,0.61,Sutton Group-West Coast Realty Brokerage
2059599329,456 Moberly Rd #513,V5Z4L7,Vancouver,BC,49.2687,-123.11743,1188000.0,2.0,2.0,870.0,CONDO,1188000.0,,0.0,Multiple Realty Ltd. Brokerage
2062782835,980 Cooperage Way #807,V6B0C3,Vancouver,BC,,,1390000.0,2.0,2.0,1099.0,CONDO,1390000.0,,0.0,Nu Stream Realty Inc. Brokerage
314326325,2420 W 6th Ave,V6K1W3,Vancouver,BC,49.266277,-123.16062,1799000.0,4.0,2.0,1549.0,TOWNHOUSE,1799000.0,1588000.0,0.0,Macdonald Realty Brokerage
314324260,3439 Point Grey Rd,V6R1A6,Vancouver,BC,49.272106,-123.18065,24988000.0,4.0,4.0,5475.0,SINGLE_FAMILY,24988000.0,19902000.0,8276.4,Stilhavn Real Estate Services Brokerage
2062422029,1365 Davie St #902E,V6E1M5,Vancouver,BC,49.27929,-123.13012,1288000.0,2.0,2.0,753.0,CONDO,1288000.0,,0.0,VIRANI REAL ESTATE ADVISORS Brokerage
2059557431,1323 Homer St #701,V6B5T1,Vancouver,BC,49.27422,-123.12549,940000.0,1.0,2.0,950.0,CONDO,940000.0,,0.0,Royal Pacific Realty Corp. Brokerage
2062401364,2112 Prince Edward St,V5T3M3,Vancouver,BC,49.265884,-123.09542,2349800.0,4.0,3.0,2062.0,SINGLE_FAMILY,2349800.0,,2178.0,Stilhavn Real Estate Services Brokerage
2059760940,1537 Frances St,V5L1Z2,Vancouver,BC,49.279675,-123.07332,2579000.0,6.0,6.0,3434.0,SINGLE_FAMILY,2579000.0,,3920.4,Sutton Group-West Coast Realty Brokerage
2061101122,1380 King Edward Ave W #B,V6H1Z3,Vancouver,BC,49.248917,-123.12798,2891460.0,4.0,4.0,2022.0,TOWNHOUSE,2891460.0,,0.0,Engel & Volkers Vancouver Brokerage
2063214293,5355 Boundary Rd #106,V5R6G2,Vancouver,BC,,,599000.0,1.0,1.0,610.0,CONDO,599000.0,,0.0,LeHomes Realty Brokerage
2062348795,1390 King Edward Ave W #A,V6H1Z9,Vancouver,BC,49.24898,-123.13641,3498000.0,4.0,3.0,2613.0,TOWNHOUSE,3498000.0,,0.0,Engel & Volkers Vancouver Brokerage
2076442606,5058 Joyce St #905,V5R4G8,Vancouver,BC,49.238598,-123.031044,628000.0,1.0,1.0,439.0,CONDO,628000.0,,0.0,Century 21 In Town Realty Brokerage
2076463359,489 Interurban Way #710,V5X0C7,Vancouver,BC,,,599000.0,1.0,1.0,561.0,CONDO,599000.0,,0.0,Nu Stream Realty Inc. Brokerage
314351506,66 King Edward Ave W,V5Y2H7,Vancouver,BC,49.24855,-123.10655,749900.0,1.0,1.0,665.0,CONDO,749900.0,2509200.0,0.0,Macdonald Realty Brokerage
2060507012,588 E 5th Ave #235,V5T4H6,Vancouver,BC,,,528000.0,1.0,1.0,686.0,CONDO,528000.0,,0.0,Dien Realty Brokerage
2063079808,2770 Sophia St #1109,V5T0A4,Vancouver,BC,,,799000.0,1.0,1.0,809.0,CONDO,799000.0,,0.0,Sutton Group-West Coast Realty Brokerage
2062627298,828 Cambie St #2006,V6B2N4,Vancouver,BC,49.285362,-123.108696,1979900.0,2.0,3.0,1012.0,CONDO,1979900.0,,0.0,MLA Canada Realty Brokerage
2059545940,628 W 13th Ave #N401,V5Z1N9,Vancouver,BC,49.259136,-123.11844,1199800.0,2.0,2.0,1339.0,CONDO,1199800.0,,0.0,Heller Murch Realty Brokerage
314337409,2127 W 21st Ave,V6L1J2,Vancouver,BC,49.253754,-123.15416,4360000.0,5.0,7.0,4342.0,SINGLE_FAMILY,4360000.0,4228000.0,6098.4,Nu Stream Realty Inc. Brokerage
314392752,4309 Miller St,V5N4A1,Vancouver,BC,49.246536,-123.069374,1299900.0,2.0,3.0,1252.0,SINGLE_FAMILY,1299900.0,963300.0,2178.0,Stilhavn Real Estate Services Brokerage
314324155,2529 Point Grey Rd,V6K1A1,Vancouver,BC,49.273808,-123.16295,22500000.0,3.0,3.0,4309.0,SINGLE_FAMILY,22500000.0,18501000.0,5662.8,Dexter Realty Brokerage
2065888378,1238 Seymour St #904,V6B6J3,Vancouver,BC,49.275776,-123.12576,768000.0,1.0,1.0,720.0,CONDO,768000.0,,0.0,Sunrich Realty Brokerage
314394795,1255 E 41st Ave,V5W1R3,Vancouver,BC,49.233013,-123.08044,1288000.0,4.0,4.0,1180.0,MULTI_FAMILY,1288000.0,1095800.0,3484.8,Sutton Group-West Coast Realty Brokerage
314347556,1351 Laurier Ave,V6H1Y9,Vancouver,BC,49.25113,-123.13544,26800000.0,8.0,5.0,8824.0,SINGLE_FAMILY,26800000.0,13796000.0,0.4599999999999999,Luxmore Realty Brokerage
314354869,1188 W 55th Ave,V6P1R1,Vancouver,BC,49.22012,-123.13219,28880000.0,12.0,8.0,15371.0,SINGLE_FAMILY,28880000.0,18846000.0,1.05,Sutton Group-West Coast Realty Brokerage
2059582319,6288 Oak St #26,V6M2V5,Vancouver,BC,49.236534,-123.12843,1949900.0,3.0,3.0,1493.0,TOWNHOUSE,1949900.0,,0.0,Evermark Real Estate Services Brokerage
2059567929,6288 Oak St #51,V6M2V5,Vancouver,BC,49.236534,-123.12843,1949900.0,3.0,3.0,1374.0,TOWNHOUSE,1949900.0,,0.0,Evermark Real Estate Services Brokerage
2076435431,667 Howe St #4801,V6C0B5,Vancouver,BC,,,23988000.0,7.0,4.0,7214.0,CONDO,23988000.0,,0.0,Prompton Real Estate Services Inc. Brokerage
2076443618,3263 Pierview Cres #502,V5S0G4,Vancouver,BC,,,938800.0,2.0,2.0,1039.0,CONDO,938800.0,,0.0,Luxmore Realty Brokerage
314337089,2814 W 20th Ave,V6L1H3,Vancouver,BC,49.254337,-123.1682,2888888.0,4.0,5.0,2744.0,SINGLE_FAMILY,2888888.0,2666000.0,4791.6,RE/MAX Crest Realty Brokerage
314387754,7675 Prince Albert St,V5X3Z3,Vancouver,BC,49.215015,-123.08813,1800000.0,4.0,5.0,2550.0,SINGLE_FAMILY,1800000.0,1376000.0,3920.4,Sutton Group-West Coast Realty Brokerage
2060184197,2435 Kingsway #314,V5R5G8,Vancouver,BC,49.241,-123.05549,619000.0,1.0,1.0,554.0,CONDO,619000.0,,0.0,RE/MAX Crest Realty Brokerage
2087436588,1480 Howe St,V6Z1R8,Vancouver,BC,,,2699900.0,3.0,2.0,1335.0,CONDO,2699900.0,,0.0,RE/MAX Crest Realty Brokerage
2072489666,5118 Cambie St #301,V5Z3B2,Vancouver,BC,,,1869900.0,2.0,3.0,1315.0,CONDO,1869900.0,,0.0,RE/MAX Crest Realty Brokerage
314348864,692 W 39th Ave,V5Z2M3,Vancouver,BC,49.23536,-123.12043,6780000.0,2.0,4.0,2452.0,SINGLE_FAMILY,6780000.0,4011200.0,8276.4,Sutton Group Mattu Realty Brokerage
314347410,1738 Angus Dr,V6J4H5,Vancouver,BC,49.25302,-123.143486,24998000.0,7.0,4.0,7984.0,SINGLE_FAMILY,24998000.0,17814000.0,1.17,Sotheby's International Realty Canada Brokerage
314319398,4838 Belmont Ave,V6T1A9,Vancouver,BC,49.27489,-123.22121,59800000.0,8.0,5.0,12410.0,SINGLE_FAMILY,59800000.0,17339000.0,0.85,Macdonald Realty Brokerage
2072599105,5118 Cambie St #401,V5Z3B2,Vancouver,BC,,,1939900.0,3.0,3.0,1335.0,CONDO,1939900.0,,0.0,RE/MAX Crest Realty Brokerage
2072517933,5118 Cambie St #402,V5Z3B2,Vancouver,BC,,,2059900.0,2.0,3.0,1315.0,CONDO,2059900.0,,0.0,RE/MAX Crest Realty Brokerage
2059567198,836/838 E 56th Ave,V5X1P7,Vancouver,BC,49.219517,-123.10582,3200000.0,8.0,8.0,2796.0,MULTI_FAMILY,3200000.0,,3484.8,RE/MAX Crest Realty Brokerage
2060711860,1550 Alberni St PENTHOUSE 1,V6G1A5,Vancouver,BC,49.289803,-123.13132,31880800.0,5.0,3.0,4404.0,CONDO,31880800.0,,0.0,VIRANI REAL ESTATE ADVISORS Brokerage
314325832,2835 W 5th Ave,V6K1T7,Vancouver,BC,49.26774,-123.16922,2799000.0,3.0,5.0,2798.0,SINGLE_FAMILY,2799000.0,2254000.0,6098.4,RE/MAX Select Properties Brokerage
2060806273,1238 Richards St #2202,V6B6M6,Vancouver,BC,49.275234,-123.12472,1899900.0,2.0,2.0,1585.0,CONDO,1899900.0,,0.0,Oakwyn Realty Downtown Ltd. Brokerage
2075229929,1011 Cordova St W PENTHOUSE 2,V6C0B2,Vancouver,BC,,,24880000.0,5.0,4.0,6585.0,CONDO,24880000.0,,0.0,Rennie & Associates Realty Ltd. Brokerage
2059597737,1570 W 7th Ave #1102,V6J5M1,Vancouver,BC,49.26513,-123.13997,829000.0,2.0,2.0,960.0,CONDO,829000.0,,0.0,RE/MAX Select Realty Brokerage
2059556134,433 SW Marine Dr #1505,V5X2P9,Vancouver,BC,49.212673,-123.10687,709800.0,1.0,1.0,505.0,CONDO,709800.0,,0.0,RE/MAX Crest Realty Brokerage
314355463,5980 Oak St,V6M2W2,Vancouver,BC,49.231617,-123.127716,1868000.0,4.0,3.0,1789.0,TOWNHOUSE,1868000.0,1767000.0,0.0,RE/MAX Real Estate Services Brokerage
314373270,1185 E 17th Ave,V5V1C4,Vancouver,BC,49.255623,-123.08002,5195000.0,8.0,7.0,5094.0,SINGLE_FAMILY,5195000.0,1829500.0,6098.4,RE/MAX Select Properties Brokerage
314394796,1256 E 41st Ave,V5W1R4,Vancouver,BC,49.232475,-123.080475,2199000.0,6.0,6.0,2252.0,SINGLE_FAMILY,2199000.0,1714000.0,3049.2,eXp Realty Brokerage
314360467,1558 W 64th Ave,V6P2N9,Vancouver,BC,49.212906,-123.14239,2880000.0,4.0,5.0,2424.0,SINGLE_FAMILY,2880000.0,2197000.0,3920.4,RE/MAX Select Properties Brokerage
314323769,1338 Walnut St,V6J3R3,Vancouver,BC,49.273823,-123.148674,1499000.0,2.0,2.0,1373.0,TOWNHOUSE,1499000.0,1106000.0,0.0,Engel & Volkers Vancouver Brokerage
2066436476,2418 Broad Way #302,V5M4T9,Vancouver,BC,49.261505,-123.05453,419900.0,2.0,2.0,992.0,APARTMENT,419900.0,,,
314371973,3315 Knight St,V5N3K7,Vancouver,BC,49.25505,-123.076294,1098000.0,2.0,4.0,1528.0,SINGLE_FAMILY,1098000.0,1202200.0,3484.8,RE/MAX Select Properties Brokerage
2066829221,3601 Rae Ave,V5R2P6,Vancouver,BC,49.237156,-123.02518,1890000.0,3.0,3.0,1230.0,TOWNHOUSE,1890000.0,,0.0,Century 21 In Town Realty Brokerage
314365106,238 E 15th Ave,V5T2P9,Vancouver,BC,49.25722,-123.09946,1500000.0,2.0,4.0,1442.0,TOWNHOUSE,1500000.0,1182000.0,0.0,TRG The Residential Group Realty Brokerage
2076437977,6999 Cambie St #106,V6P3H1,Vancouver,BC,,,849999.0,1.0,1.0,694.0,CONDO,849999.0,,0.0,Sutton Group - Vancouver First Realty Brokerage
314389326,3437 Amberly Pl,V5S4P9,Vancouver,BC,49.20753,-123.03198,828800.0,3.0,3.0,1501.0,TOWNHOUSE,828800.0,628000.0,1306.8,Keller Williams Realty VanCentral Brokerage
2059848557,759 E 28th Ave,V5V3G9,Vancouver,BC,49.246124,-123.104744,1969000.0,4.0,3.0,1734.0,MULTI_FAMILY,1969000.0,,0.0,Oakwyn Realty Ltd. Brokerage
314390069,5187 Sherbrooke St,V5W3M3,Vancouver,BC,49.237785,-123.08167,2399000.0,6.0,6.0,2863.0,SINGLE_FAMILY,2399000.0,1842000.0,3484.8,eXp Realty Brokerage
2069073044,1534 Harwood St #1103,V6G1X9,Vancouver,BC,49.283222,-123.140495,399000.0,1.0,1.0,540.0,CONDO,399000.0,,0.0,Stilhavn Real Estate Services Brokerage
2059760826,1225 Barclay St PENTHOUSE 1-801,V6E1H5,Vancouver,BC,49.285053,-123.12925,1379900.0,2.0,2.0,1289.0,CONDO,1379900.0,,0.0,Oakwyn Realty Ltd. Brokerage
2064186486,4837 Ross St,V5V4T6,Vancouver,BC,,,2099000.0,5.0,4.0,2007.0,MULTI_FAMILY,2099000.0,,0.0,RE/MAX Crest Realty Brokerage
314427114,1060 Cardero St,V6G2H3,Vancouver,BC,49.286366,-123.136566,1250000.0,2.0,3.0,1088.0,TOWNHOUSE,1250000.0,1139000.0,0.0,RE/MAX Masters Realty Brokerage
2077053670,620 Cardero St #1305,V6G0C7,Vancouver,BC,49.290783,-123.129776,1275000.0,1.0,2.0,718.0,CONDO,1275000.0,,0.0,TRG The Residential Group Realty Brokerage
2059760231,1892 E 8th Ave,V5N1T8,Vancouver,BC,49.26297,-123.06618,1488000.0,3.0,3.0,1301.0,MULTI_FAMILY,1488000.0,,0.0,Umber Realty Inc. Brokerage
314324178,2487 Point Grey Rd,V6K1A1,Vancouver,BC,49.273792,-123.16158,18500000.0,5.0,4.0,4878.0,SINGLE_FAMILY,18500000.0,14495000.0,5662.8,Dexter Realty Brokerage
2059759349,7828 Granville St PENTHOUSE 11,V6P4Z2,Vancouver,BC,49.2147,-123.139885,1090000.0,2.0,2.0,967.0,CONDO,1090000.0,,0.0,Oakwyn Realty Downtown Ltd. Brokerage
314426434,8170 Laval Pl,V5S4B2,Vancouver,BC,49.211548,-123.02876,729000.0,3.0,3.0,1516.0,TOWNHOUSE,729000.0,722000.0,0.0,Sutton Group-West Coast Realty Brokerage
2059767835,49 W 1st Ave #3647,V6R1G4,Vancouver,BC,49.270905,-123.17781,4188000.0,5.0,4.0,3086.0,SINGLE_FAMILY,4188000.0,,3920.4,RE/MAX Select Properties Brokerage
314325351,3066 W 3rd Ave,V6K1N1,Vancouver,BC,49.26906,-123.17317,3499000.0,3.0,4.0,2309.0,MULTI_FAMILY,3499000.0,2264000.0,0.0,Sutton Group-West Coast Realty Brokerage
2061262748,1201 Lameys Mill Rd #29,V6H3S8,Vancouver,BC,49.267197,-123.13277,777000.0,1.0,1.0,910.0,CONDO,777000.0,,0.0,Oakwyn Realty Ltd. Brokerage
314337393,2188 W 21st Ave,V6L1J3,Vancouver,BC,49.253258,-123.15543,4490000.0,7.0,6.0,4281.0,SINGLE_FAMILY,4490000.0,4585000.0,6969.6,RE/MAX Crest Realty Brokerage
314357934,8119 Cartier St,V6P4T6,Vancouver,BC,49.212147,-123.13812,2180000.0,3.0,4.0,2398.0,SINGLE_FAMILY,2180000.0,1875700.0,3920.4,Regent Park Realty Inc. Brokerage
314320475,3856 W 8th Ave,V6R1Z4,Vancouver,BC,49.26505,-123.189705,3380000.0,3.0,3.0,3012.0,SINGLE_FAMILY,3380000.0,2944000.0,5662.8,Homeland Realty Brokerage
314344330,2606 SW Marine Dr,V6P6K5,Vancouver,BC,49.209114,-123.118484,22000000.0,7.0,5.0,10177.0,SINGLE_FAMILY,22000000.0,11033000.0,0.95,Sutton Group-West Coast Realty Brokerage
314346467,3416 Cedar Cres,V6J2R3,Vancouver,BC,49.25525,-123.14664,18500000.0,7.0,5.0,6260.0,SINGLE_FAMILY,18500000.0,13443000.0,0.3399999999999999,eXp Realty Brokerage
2059758675,1838 Nelson St #602,V6G1N1,Vancouver,BC,49.289524,-123.13957,1085000.0,2.0,2.0,959.0,CONDO,1085000.0,,0.0,Oakwyn Realty Downtown Ltd. Brokerage
2076432358,1211 Melville St #2404,V6E0A7,Vancouver,BC,,,1988000.0,3.0,3.0,1360.0,CONDO,1988000.0,,0.0,Royal First Realty Brokerage
2059757399,1151 Georgia St W #4102,V6E0B3,Vancouver,BC,49.28672,-123.12402,1949800.0,3.0,2.0,1130.0,CONDO,1949800.0,,0.0,Macdonald Realty Brokerage
314357447,780 W 54th Ave,V6P1M5,Vancouver,BC,49.221203,-123.12325,4990000.0,7.0,7.0,4420.0,SINGLE_FAMILY,4990000.0,4411000.0,0.0,Royal Pacific Realty Corp. Brokerage
314385787,362 E 56th Ave,V5X1R3,Vancouver,BC,49.21904,-123.098656,1980000.0,4.0,5.0,2000.0,SINGLE_FAMILY,1980000.0,1568000.0,3484.8,Multiple Realty Ltd. Brokerage
314347308,1055 Wolfe Ave,V6H1V6,Vancouver,BC,49.254288,-123.12871,4988000.0,5.0,8.0,5765.0,SINGLE_FAMILY,4988000.0,4523000.0,0.37,Heller Murch Realty Brokerage
314336677,2849 W 18th Ave,V6L1B7,Vancouver,BC,49.256622,-123.16887,2299000.0,4.0,5.0,2137.0,SINGLE_FAMILY,2299000.0,1891000.0,3049.2,Stilhavn Real Estate Services Brokerage
314361289,2887 Alberta St,V5Y3L6,Vancouver,BC,49.259758,-123.11133,1425000.0,2.0,3.0,1243.0,MULTI_FAMILY,1425000.0,1202000.0,0.0,One Percent Realty Ltd. Brokerage
314324373,2711 Point Grey Rd,V6K1A4,Vancouver,BC,49.272415,-123.16668,15750000.0,6.0,4.0,4870.0,SINGLE_FAMILY,15750000.0,14582000.0,7405.2,Stilhavn Real Estate Services Brokerage
314425230,7206 Celista Dr,V5S4A1,Vancouver,BC,49.21812,-123.0267,699800.0,1.0,3.0,1067.0,TOWNHOUSE,699800.0,596400.0,0.0,RE/MAX Crest Realty Brokerage
